versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade; preco_unitario ; desconto ; valor_bruto ; valor_liquido ;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0003007;2025-08-11T14:48:47.635409+00:00;devolvido;Ester Peixoto;casa-grandejoana@example.net;Fernandes Grande;AL;PRD001007;Seringa 5ml;Material Médico Hospitalar;Comercial Cassiano e Filhos;Fornecedora Freitas da Paz S.A.;3; R$ 81,23 ; R$ 0,10 ; R$ 243,69 ; R$ 219,32 ;PIX;2025-08-11T14:48:47.635409+00:00;False
v1;P0003047;2025-05-03T11:48:47.637248+00:00;devolvido;Benício Caldeira;sofiaferreira@example.com;Sousa de Pires;RO;PRD005234;Seringa 5ml;Odontologia;Hospitalar da Cruz;Farmacêutica Caldeira;6; R$ 784,52 ; R$ 0,15 ; R$ 4.707,12 ; R$ 4.001,05 ;Boleto Bancário;2025-05-03T11:48:47.637248+00:00;False
v1;P0003049;2025-05-22T04:48:47.637338+00:00;entregue;Antônio Rocha;vmarques@example.com;Borges;CE;PRD008253;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Distribuidora Ferreira;Farmacêutica da Paz;2; R$ 516,28 ; R$ -   ; R$ 1.032,56 ; R$ 1.032,56 ;PIX;2025-05-22T04:48:47.637338+00:00;False
v1;P0003074;2025-05-18T23:48:47.638439+00:00;entregue;Sr. Paulo Mendonça;emillyrocha@example.com;Aparecida do Amparo;AL;PRD002277;Seringa 5ml;Medicamento;Distribuidora Santos Azevedo S/A;Farmacêutica Pacheco Peixoto S/A;4; R$ 285,88 ; R$ 0,05 ; R$ 1.143,52 ; R$ 1.086,34 ;Boleto Bancário;2025-05-25T23:48:47.638439+00:00;True
v1;P0003088;2025-05-21T01:48:47.639125+00:00;pedido;Vitor Gabriel Vasconcelos;maysa14@example.com;Cavalcante;AC;PRD004062;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Hospitalar Barros e Filhos;Distribuidora Cassiano;1; R$ 401,41 ; R$ 0,15 ; R$ 401,41 ; R$ 341,20 ;Boleto Bancário;2025-05-21T01:48:47.639125+00:00;False
v1;P0003103;2025-04-17T02:48:47.639739+00:00;devolvido;Diego Pereira;miguelvargas@example.com;Sá;PE;PRD006088;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Distribuidora Aparecida;Distribuidora Martins;3; R$ 201,73 ; R$ 0,05 ; R$ 605,19 ; R$ 574,93 ;Cartão de Crédito;2025-04-24T02:48:47.639739+00:00;True
v1;P0003106;2025-04-30T03:48:47.639859+00:00;pedido;Srta. Liz Aragão;cassianoyasmin@example.org;Borges;RJ;PRD001088;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Distribuidora Pastor - ME;Farmacêutica Carvalho;3; R$ 168,38 ; R$ -   ; R$ 505,14 ; R$ 505,14 ;PIX;2025-04-30T03:48:47.639859+00:00;False
v1;P0003117;2025-06-28T17:48:47.640315+00:00;devolvido;Rafael Peixoto;ana-clara76@example.org;Caldeira;AL;PRD000339;Seringa 5ml;Material Médico Hospitalar;Distribuidora Aparecida;Distribuidora Fogaça;4; R$ 629,20 ; R$ 0,15 ; R$ 2.516,80 ; R$ 2.139,28 ;Cartão de Crédito;2025-06-28T17:48:47.640315+00:00;False
v1;P0003123;2025-04-23T10:48:47.640569+00:00;devolvido;Maysa Marques;xpeixoto@example.com;Sá;RS;PRD003162;Seringa 5ml;Odontologia;Comercial Carvalho;Comercial Cirino;6; R$ 674,97 ; R$ 0,15 ; R$ 4.049,82 ; R$ 3.442,35 ;Cartão de Crédito;2025-04-23T10:48:47.640569+00:00;False
v1;P0003137;2025-04-18T18:48:47.641216+00:00;devolvido;Valentina Vasconcelos;hcastro@example.com;Sampaio;AP;PRD005747;Seringa 5ml;Odontologia;Comercial Moura;Farmacêutica Pacheco Peixoto S/A;2; R$ 651,22 ; R$ 0,15 ; R$ 1.302,44 ; R$ 1.107,07 ;Boleto Bancário;2025-04-21T18:48:47.641216+00:00;True
v1;P0003140;2025-07-01T13:48:47.641337+00:00;entregue;Alana Melo;almeidaayla@example.org;Cavalcanti;PE;PRD009421;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Farmacêutica Sá S/A;Farmacêutica Jesus;8; R$ 263,01 ; R$ 0,15 ; R$ 2.104,08 ; R$ 1.788,47 ;Cartão de Crédito;2025-07-04T13:48:47.641337+00:00;True
v1;P0003155;2025-08-08T13:48:47.642029+00:00;entregue;Kaique Novais;lda-costa@example.com;Gomes;BA;PRD006182;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Farmacêutica Rodrigues Duarte S/A;Hospitalar Guerra Araújo S.A.;8; R$ 642,01 ; R$ 0,10 ; R$ 5.136,08 ; R$ 4.622,47 ;Cartão de Crédito;2025-08-09T13:48:47.642029+00:00;True
v1;P0003176;2025-04-20T12:48:47.642937+00:00;pedido;Emilly Vieira;luiz-fernando87@example.net;Farias;PB;PRD009830;Seringa 5ml;Material de Expediente;Comercial Montenegro Caldeira e Filhos;Farmacêutica Carvalho;3; R$ 264,98 ; R$ 0,10 ; R$ 794,94 ; R$ 715,45 ;Cartão de Crédito;2025-04-27T12:48:47.642937+00:00;True
v1;P0003217;2025-06-21T01:48:47.644982+00:00;pedido;Francisco Fonseca;ribeiroemilly@example.net;da Luz;AM;PRD005790;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Distribuidora da Mota Rios - ME;Fornecedora Montenegro;5; R$ 700,81 ; R$ 0,10 ; R$ 3.504,05 ; R$ 3.153,65 ;PIX;2025-06-21T01:48:47.644982+00:00;False
v1;P0003220;2025-08-06T20:48:47.645112+00:00;enviado;Ana Beatriz Pacheco;acorreia@example.org;Carvalho do Amparo;MG;PRD003855;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Farmacêutica Andrade Dias - ME;Comercial Sá;4; R$ 535,44 ; R$ 0,05 ; R$ 2.141,76 ; R$ 2.034,67 ;PIX;2025-08-09T20:48:47.645112+00:00;True
v1;P0003222;2025-07-24T13:48:47.645216+00:00;devolvido;Dom da Cunha;ucorreia@example.org;Martins;ES;PRD003523;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Comercial Moura;Fornecedora Barbosa Macedo - EI;1; R$ 77,39 ; R$ -   ; R$ 77,39 ; R$ 77,39 ;PIX;2025-07-24T13:48:47.645216+00:00;False
v1;P0003230;2025-08-11T20:48:47.645581+00:00;enviado;Ana Carolina Montenegro;kamilly09@example.net;Vieira do Norte;SE;PRD004637;Seringa 5ml;Material Médico Hospitalar;Farmacêutica Rios da Mata e Filhos;Distribuidora Martins;4; R$ 527,15 ; R$ 0,15 ; R$ 2.108,60 ; R$ 1.792,31 ;PIX;2025-08-18T20:48:47.645581+00:00;True
v1;P0003246;2025-06-04T16:48:47.646317+00:00;enviado;Igor Rios;joana55@example.org;Nunes;AM;PRD008886;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Fornecedora Câmara;Hospitalar Correia Correia - EI;1; R$ 249,78 ; R$ 0,05 ; R$ 249,78 ; R$ 237,29 ;PIX;2025-06-04T16:48:47.646317+00:00;False
v1;P0003268;2025-05-25T00:48:47.647326+00:00;devolvido;Henry Gabriel Alves;mateusjesus@example.com;Sales;RS;PRD005071;Seringa 5ml;Material Médico Hospitalar;Comercial Pastor;Comercial Marques;1; R$ 305,21 ; R$ 0,15 ; R$ 305,21 ; R$ 259,43 ;Cartão de Crédito;2025-05-25T00:48:47.647326+00:00;False
v1;P0003271;2025-06-05T00:48:47.647449+00:00;enviado;Srta. Emanuelly Fernandes;sophiecassiano@example.net;Marques do Campo;CE;PRD002189;Seringa 5ml;Material Médico Hospitalar;Fornecedora Câmara;Comercial Albuquerque - ME;3; R$ 448,55 ; R$ 0,15 ; R$ 1.345,65 ; R$ 1.143,80 ;Cartão de Crédito;2025-06-08T00:48:47.647449+00:00;True
v1;P0003297;2025-05-26T12:48:47.648558+00:00;entregue;Maria Isis Novais;rsiqueira@example.com;da Cruz;DF;PRD008261;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Farmacêutica Sá S/A;Hospitalar Abreu;6; R$ 282,13 ; R$ 0,05 ; R$ 1.692,78 ; R$ 1.608,14 ;PIX;2025-05-26T12:48:47.648558+00:00;False
v1;P0003308;2025-05-07T22:48:47.649052+00:00;entregue;Allana da Costa;da-cunhaelisa@example.net;Santos;SP;PRD000738;Seringa 5ml;Material de Expediente;Comercial Souza;Fornecedora Montenegro;2; R$ 404,17 ; R$ 0,10 ; R$ 808,34 ; R$ 727,51 ;Cartão de Crédito;2025-05-10T22:48:47.649052+00:00;True
v1;P0003315;2025-05-24T13:48:47.649337+00:00;entregue;Maria Flor Araújo;moraesmatteo@example.com;Lopes de Rodrigues;SC;PRD005137;Seringa 5ml;Material de Expediente;Farmacêutica Lopes;Hospitalar Correia Correia - EI;4; R$ 313,47 ; R$ 0,10 ; R$ 1.253,88 ; R$ 1.128,49 ;PIX;2025-05-24T13:48:47.649337+00:00;False
v1;P0003327;2025-06-03T03:48:47.649909+00:00;pedido;Luana Cunha;breno73@example.org;Rezende de Rios;AM;PRD001687;Seringa 5ml;Material de Expediente;Distribuidora Santos Azevedo S/A;Hospitalar da Luz Gonçalves S.A.;7; R$ 773,43 ; R$ -   ; R$ 5.414,01 ; R$ 5.414,01 ;PIX;2025-06-03T03:48:47.649909+00:00;False
v1;P0003336;2025-07-26T21:48:47.650282+00:00;enviado;João Vieira;yan76@example.org;Caldeira;PI;PRD006336;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Fornecedora Carvalho Moraes - ME;Distribuidora da Luz;8; R$ 334,08 ; R$ 0,05 ; R$ 2.672,64 ; R$ 2.539,01 ;Boleto Bancário;2025-07-26T21:48:47.650282+00:00;False
v1;P0003353;2025-06-11T11:48:47.651018+00:00;enviado;Stella Sales;barroslucas-gabriel@example.com;da Rocha;GO;PRD002350;Seringa 5ml;Material Médico Hospitalar;Comercial da Cruz;Fornecedora Souza Ltda.;6; R$ 757,32 ; R$ 0,10 ; R$ 4.543,92 ; R$ 4.089,53 ;Cartão de Crédito;2025-06-14T11:48:47.651018+00:00;True
v1;P0003376;2025-05-08T15:48:47.651980+00:00;devolvido;Heloísa Macedo;wvieira@example.com;Garcia de Nascimento;AM;PRD008627;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Hospitalar Castro;Hospitalar Correia Correia - EI;5; R$ 378,32 ; R$ 0,10 ; R$ 1.891,60 ; R$ 1.702,44 ;Boleto Bancário;2025-05-08T15:48:47.651980+00:00;False
v1;P0003381;2025-04-30T20:48:47.652246+00:00;entregue;Maya Costela;valentimfreitas@example.org;Casa Grande dos Dourados;SC;PRD007258;Seringa 5ml;Odontologia;Hospitalar Cardoso Ribeiro - ME;Distribuidora Montenegro da Luz S.A.;5; R$ 787,16 ; R$ 0,15 ; R$ 3.935,80 ; R$ 3.345,43 ;Boleto Bancário;2025-05-01T20:48:47.652246+00:00;True
v1;P0003385;2025-08-10T20:48:47.652423+00:00;devolvido;Mirella Silveira;yansales@example.net;Teixeira;AL;PRD000686;Seringa 5ml;Odontologia;Distribuidora Santos Azevedo S/A;Hospitalar Araújo Moraes S/A;2; R$ 320,32 ; R$ -   ; R$ 640,64 ; R$ 640,64 ;PIX;2025-08-10T20:48:47.652423+00:00;False
v1;P0003389;2025-07-25T08:48:47.652595+00:00;entregue;Juan Cavalcanti;maria-alicecaldeira@example.com;Rodrigues do Amparo;SE;PRD001244;Seringa 5ml;Material de Expediente;Comercial Alves e Filhos;Hospitalar da Luz Gonçalves S.A.;6; R$ 365,70 ; R$ 0,10 ; R$ 2.194,20 ; R$ 1.974,78 ;Cartão de Crédito;2025-07-28T08:48:47.652595+00:00;True
v1;P0003391;2025-07-10T18:48:47.652681+00:00;entregue;Luiz Felipe Casa Grande;laviniamachado@example.com;Pastor de Nogueira;PE;PRD003264;Seringa 5ml;Material de Expediente;Comercial Rodrigues e Filhos;Farmacêutica Carvalho;1; R$ 511,53 ; R$ 0,10 ; R$ 511,53 ; R$ 460,38 ;Cartão de Crédito;2025-07-17T18:48:47.652681+00:00;True
v1;P0003398;2025-08-06T21:48:47.653013+00:00;entregue;Levi da Conceição;garciabernardo@example.org;Machado;RS;PRD002272;Seringa 5ml;Odontologia;Farmacêutica Vargas;Comercial Albuquerque - ME;2; R$ 288,45 ; R$ -   ; R$ 576,90 ; R$ 576,90 ;PIX;2025-08-09T21:48:47.653013+00:00;True
v1;P0003419;2025-08-11T03:48:47.654005+00:00;enviado;Dr. Anthony da Rosa;olivia46@example.com;Costela;CE;PRD006577;Seringa 5ml;Medicamento;Distribuidora Cunha;Distribuidora Fogaça;4; R$ 619,79 ; R$ 0,05 ; R$ 2.479,16 ; R$ 2.355,20 ;Cartão de Crédito;2025-08-12T03:48:47.654005+00:00;True
v1;P0003423;2025-06-04T11:48:47.654186+00:00;enviado;Sr. Bento Barros;calebecamara@example.org;Sales;AM;PRD009614;Seringa 5ml;Material Médico Hospitalar;Hospitalar Barros e Filhos;Comercial Albuquerque - ME;6; R$ 648,33 ; R$ -   ; R$ 3.889,98 ; R$ 3.889,98 ;Boleto Bancário;2025-06-07T11:48:47.654186+00:00;True
v1;P0003432;2025-08-06T00:48:47.654554+00:00;devolvido;Matteo Rezende;gael19@example.net;Borges;MA;PRD007529;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Fornecedora Carvalho Moraes - ME;Farmacêutica Aragão e Filhos;3; R$ 286,91 ; R$ 0,15 ; R$ 860,73 ; R$ 731,62 ;Boleto Bancário;2025-08-13T00:48:47.654554+00:00;True
v1;P0003452;2025-04-26T16:48:47.655466+00:00;devolvido;José Miguel Moreira;zvargas@example.com;Silva;PR;PRD000641;Seringa 5ml;Medicamento;Comercial Garcia S/A;Distribuidora da Luz;3; R$ 650,86 ; R$ -   ; R$ 1.952,58 ; R$ 1.952,58 ;Boleto Bancário;2025-04-26T16:48:47.655466+00:00;False
v1;P0003461;2025-05-08T00:48:47.655857+00:00;entregue;Laís da Paz;luigida-cruz@example.com;Peixoto do Sul;TO;PRD008044;Seringa 5ml;Material Médico Hospitalar;Farmacêutica Carvalho Sousa S/A;Farmacêutica da Paz;6; R$ 398,87 ; R$ -   ; R$ 2.393,22 ; R$ 2.393,22 ;Boleto Bancário;2025-05-09T00:48:47.655857+00:00;True
v1;P0003462;2025-07-13T21:48:47.655900+00:00;devolvido;Sabrina Cirino;sabrinaduarte@example.net;Rodrigues;MS;PRD004762;Seringa 5ml;Odontologia;Farmacêutica Rezende Monteiro - ME;Fornecedora Souza Ltda.;6; R$ 680,24 ; R$ 0,05 ; R$ 4.081,44 ; R$ 3.877,37 ;PIX;2025-07-16T21:48:47.655900+00:00;True
v1;P0003486;2025-05-02T09:48:47.656886+00:00;pedido;Igor Dias;jesusotavio@example.net;Castro;PA;PRD009013;Seringa 5ml;Medicamento;Distribuidora Pastor - ME;Farmacêutica Caldeira;8; R$ 445,39 ; R$ -   ; R$ 3.563,12 ; R$ 3.563,12 ;Boleto Bancário;2025-05-02T09:48:47.656886+00:00;False
v1;P0003488;2025-07-11T19:48:47.656964+00:00;devolvido;Alice Martins;cardosoalice@example.net;Machado das Flores;AP;PRD007295;Seringa 5ml;Material de Expediente;Comercial da Cruz;Hospitalar da Luz Gonçalves S.A.;6; R$ 471,01 ; R$ -   ; R$ 2.826,06 ; R$ 2.826,06 ;PIX;2025-07-11T19:48:47.656964+00:00;False
v1;P0003515;2025-05-09T13:48:47.658235+00:00;entregue;Dr. Emanuel Vargas;maria-florcarvalho@example.org;Rocha de Cavalcanti;CE;PRD008895;Seringa 5ml;Material de Expediente;Comercial da Cruz;Distribuidora Cassiano;5; R$ 655,97 ; R$ 0,05 ; R$ 3.279,85 ; R$ 3.115,86 ;Boleto Bancário;2025-05-16T13:48:47.658235+00:00;True
v1;P0003544;2025-07-23T04:48:47.659615+00:00;enviado;Pedro Miguel Nogueira;manuella71@example.net;Macedo;GO;PRD007751;Seringa 5ml;Odontologia;Farmacêutica Rodrigues Duarte S/A;Fornecedora Brito Brito e Filhos;3; R$ 93,75 ; R$ 0,15 ; R$ 281,25 ; R$ 239,06 ;Cartão de Crédito;2025-07-23T04:48:47.659615+00:00;False
v1;P0003550;2025-08-07T21:48:47.659865+00:00;enviado;Otto Pinto;giovanna60@example.com;Cunha;PR;PRD004720;Seringa 5ml;Medicamento;Comercial Carvalho;Comercial Araújo - ME;6; R$ 628,43 ; R$ -   ; R$ 3.770,58 ; R$ 3.770,58 ;Cartão de Crédito;2025-08-07T21:48:47.659865+00:00;False
v1;P0003562;2025-07-30T09:48:47.660513+00:00;enviado;Gustavo Henrique Carvalho;teixeiramathias@example.com;Castro Grande;AL;PRD006909;Seringa 5ml;Material Médico Hospitalar;Comercial Porto;Hospitalar Araújo Moraes S/A;3; R$ 298,91 ; R$ -   ; R$ 896,73 ; R$ 896,73 ;Boleto Bancário;2025-07-30T09:48:47.660513+00:00;False
v1;P0003567;2025-05-12T02:48:47.660736+00:00;pedido;Ana Julia Ramos;nogueiraenrico@example.org;Rios;RR;PRD009393;Seringa 5ml;Material Médico Hospitalar;Comercial Almeida;Comercial Albuquerque - ME;7; R$ 592,14 ; R$ 0,05 ; R$ 4.144,98 ; R$ 3.937,73 ;PIX;2025-05-12T02:48:47.660736+00:00;False
v1;P0003606;2025-07-24T15:48:47.662790+00:00;devolvido;Maria Helena das Neves;maria-eduarda44@example.org;Azevedo;RN;PRD007846;Seringa 5ml;Medicamento;Farmacêutica Vargas;Fornecedora Azevedo Peixoto S/A;4; R$ 523,47 ; R$ -   ; R$ 2.093,88 ; R$ 2.093,88 ;Cartão de Crédito;2025-07-24T15:48:47.662790+00:00;False
v1;P0003614;2025-04-22T11:48:47.663353+00:00;pedido;Alice da Rocha;rcostela@example.org;Siqueira do Galho;DF;PRD006339;Seringa 5ml;Material Médico Hospitalar;Distribuidora Alves S/A;Hospitalar Correia Correia - EI;2; R$ 746,85 ; R$ 0,10 ; R$ 1.493,70 ; R$ 1.344,33 ;PIX;2025-04-23T11:48:47.663353+00:00;True
v1;P0003622;2025-05-06T03:48:47.663785+00:00;entregue;Julia Costela;raquel49@example.net;Camargo;PE;PRD001694;Seringa 5ml;Material de Expediente;Comercial Pereira e Filhos;Distribuidora da Luz;6; R$ 12,59 ; R$ -   ; R$ 75,54 ; R$ 75,54 ;Boleto Bancário;2025-05-13T03:48:47.663785+00:00;True
v1;P0003647;2025-06-17T17:48:47.665357+00:00;devolvido;Caroline da Cunha;vasconcelosemanuella@example.org;Monteiro de Cavalcante;RN;PRD003789;Seringa 5ml;Medicamento;Distribuidora Nascimento Siqueira S.A.;Distribuidora Borges S.A.;4; R$ 434,55 ; R$ -   ; R$ 1.738,20 ; R$ 1.738,20 ;Cartão de Crédito;2025-06-17T17:48:47.665357+00:00;False
v1;P0003671;2025-05-02T22:48:47.666992+00:00;devolvido;Dra. Lunna Souza;vicente40@example.net;Souza Verde;DF;PRD003091;Seringa 5ml;Material de Expediente;Distribuidora da Conceição Montenegro - EI;Hospitalar Jesus Mendonça - ME;7; R$ 548,59 ; R$ 0,10 ; R$ 3.840,13 ; R$ 3.456,12 ;PIX;2025-05-09T22:48:47.666992+00:00;True
v1;P0003678;2025-07-13T05:48:47.667473+00:00;entregue;Bruno Rios;brenoteixeira@example.net;Moreira Grande;SE;PRD001827;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Farmacêutica Peixoto Ltda.;Hospitalar Correia Correia - EI;8; R$ 427,25 ; R$ 0,05 ; R$ 3.418,00 ; R$ 3.247,10 ;Cartão de Crédito;2025-07-13T05:48:47.667473+00:00;False
v1;P0003691;2025-07-31T00:48:47.668097+00:00;pedido;Emilly Freitas;isaac23@example.net;Casa Grande de da Paz;SC;PRD009607;Seringa 5ml;Odontologia;Hospitalar Castro;Hospitalar Guerra Campos - EI;5; R$ 115,96 ; R$ 0,10 ; R$ 579,80 ; R$ 521,82 ;Boleto Bancário;2025-07-31T00:48:47.668097+00:00;False
v1;P0003707;2025-08-11T05:48:47.668807+00:00;pedido;Francisco Abreu;yasminnovais@example.net;Moreira de Cavalcante;RS;PRD007539;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Comercial Pastor;Farmacêutica Carvalho;1; R$ 116,88 ; R$ 0,05 ; R$ 116,88 ; R$ 111,04 ;Boleto Bancário;2025-08-11T05:48:47.668807+00:00;False
v1;P0003723;2025-05-16T02:48:47.669516+00:00;pedido;Dr. Bernardo Sousa;isabelaporto@example.net;Rezende de Lima;GO;PRD005380;Seringa 5ml;Material Médico Hospitalar;Comercial Porto;Hospitalar da Luz Gonçalves S.A.;1; R$ 426,38 ; R$ -   ; R$ 426,38 ; R$ 426,38 ;Boleto Bancário;2025-05-16T02:48:47.669516+00:00;False
v1;P0003730;2025-05-13T08:48:47.669881+00:00;enviado;Francisco Mendonça;vasconcelosagatha@example.org;Costela;PI;PRD004905;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Farmacêutica Rios da Mata e Filhos;Fornecedora Brito Brito e Filhos;3; R$ 552,01 ; R$ 0,15 ; R$ 1.656,03 ; R$ 1.407,63 ;Boleto Bancário;2025-05-13T08:48:47.669881+00:00;False
v1;P0003739;2025-06-11T10:48:47.670322+00:00;enviado;Maria Sophia Ferreira;laparecida@example.org;Guerra;AP;PRD004710;Seringa 5ml;Medicamento;Comercial Novais S.A.;Fornecedora Brito Brito e Filhos;4; R$ 658,77 ; R$ 0,15 ; R$ 2.635,08 ; R$ 2.239,82 ;Cartão de Crédito;2025-06-14T10:48:47.670322+00:00;True
v1;P0003815;2025-05-19T23:48:47.673609+00:00;pedido;Dr. Vitor Vargas;ravyda-rocha@example.org;Silva do Sul;SC;PRD005751;Seringa 5ml;Material de Expediente;Fornecedora Nascimento;Distribuidora Cassiano;6; R$ 710,80 ; R$ 0,15 ; R$ 4.264,80 ; R$ 3.625,08 ;PIX;2025-05-19T23:48:47.673609+00:00;False
v1;P0003831;2025-06-13T10:48:47.674334+00:00;devolvido;Carolina Vargas;da-costazoe@example.org;Pacheco da Praia;AP;PRD006522;Seringa 5ml;Odontologia;Hospitalar Nogueira Cardoso e Filhos;Comercial Siqueira;7; R$ 93,59 ; R$ -   ; R$ 655,13 ; R$ 655,13 ;PIX;2025-06-13T10:48:47.674334+00:00;False
v1;P0003832;2025-08-06T03:48:47.674376+00:00;pedido;Jade Novaes;elisa42@example.org;Pacheco Alegre;MT;PRD004410;Seringa 5ml;Medicamento;Farmacêutica Peixoto Ltda.;Distribuidora Barbosa - EI;7; R$ 678,65 ; R$ 0,10 ; R$ 4.750,55 ; R$ 4.275,49 ;Boleto Bancário;2025-08-09T03:48:47.674376+00:00;True
v1;P0003841;2025-04-22T17:48:47.674805+00:00;pedido;Antony Nascimento;pcastro@example.org;Siqueira Alegre;SE;PRD005973;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Fornecedora Abreu;Hospitalar Guerra Araújo S.A.;2; R$ 638,06 ; R$ -   ; R$ 1.276,12 ; R$ 1.276,12 ;Cartão de Crédito;2025-04-25T17:48:47.674805+00:00;True
v1;P0003845;2025-07-05T11:48:47.674983+00:00;devolvido;Ana Clara Carvalho;lavinia16@example.net;Nascimento de Machado;RS;PRD006369;Seringa 5ml;Medicamento;Comercial Araújo da Costa - EI;Distribuidora Leão e Filhos;2; R$ 714,57 ; R$ 0,05 ; R$ 1.429,14 ; R$ 1.357,68 ;Boleto Bancário;2025-07-06T11:48:47.674983+00:00;True
v1;P0003879;2025-07-31T09:48:47.676517+00:00;devolvido;Sra. Giovanna Garcia;ana-vitoriaborges@example.net;Costela;AM;PRD008647;Seringa 5ml;Odontologia;Farmacêutica Carvalho Sousa S/A;Distribuidora Sampaio;1; R$ 109,26 ; R$ -   ; R$ 109,26 ; R$ 109,26 ;PIX;2025-07-31T09:48:47.676517+00:00;False
v1;P0003894;2025-08-11T09:48:47.677203+00:00;enviado;Davi Almeida;benicio72@example.com;Fogaça do Oeste;RN;PRD000035;Seringa 5ml;Odontologia;Hospitalar Vieira Rodrigues - ME;Farmacêutica Caldeira;2; R$ 404,09 ; R$ 0,15 ; R$ 808,18 ; R$ 686,95 ;Boleto Bancário;2025-08-11T09:48:47.677203+00:00;False
v1;P0003899;2025-08-02T05:48:47.677407+00:00;enviado;Maria Alice Cassiano;leticiaborges@example.com;Nunes das Pedras;SC;PRD007684;Seringa 5ml;Material de Expediente;Fornecedora da Conceição S/A;Farmacêutica Pacheco Peixoto S/A;8; R$ 304,39 ; R$ 0,05 ; R$ 2.435,12 ; R$ 2.313,36 ;Cartão de Crédito;2025-08-02T05:48:47.677407+00:00;False
v1;P0003912;2025-07-20T16:48:47.678039+00:00;devolvido;Gael Azevedo;bcamara@example.net;Aragão do Amparo;RN;PRD005527;Seringa 5ml;Serviço de Higiene e Limpeza (SHL);Distribuidora Aparecida;Distribuidora Barbosa - EI;6; R$ 117,06 ; R$ -   ; R$ 702,36 ; R$ 702,36 ;Boleto Bancário;2025-07-27T16:48:47.678039+00:00;True
v1;P0003914;2025-07-16T12:48:47.678127+00:00;entregue;Sra. Stella Fernandes;vargasliam@example.net;Rios de Freitas;RN;PRD000304;Seringa 5ml;Material de Expediente;Comercial Montenegro Caldeira e Filhos;Distribuidora da Luz;1; R$ 588,49 ; R$ 0,15 ; R$ 588,49 ; R$ 500,22 ;Cartão de Crédito;2025-07-16T12:48:47.678127+00:00;False
v1;P0003917;2025-07-17T20:48:47.678259+00:00;entregue;Vicente Pacheco;cecilia23@example.net;Nunes das Pedras;SP;PRD004025;Seringa 5ml;Material de Expediente;Farmacêutica Fonseca;Farmacêutica Aragão - EI;8; R$ 639,79 ; R$ 0,10 ; R$ 5.118,32 ; R$ 4.606,49 ;Cartão de Crédito;2025-07-24T20:48:47.678259+00:00;True
v1;P0003924;2025-05-14T10:48:47.678551+00:00;enviado;João Pedro Vargas;brunodas-neves@example.org;Teixeira Alegre;AL;PRD006783;Seringa 5ml;Medicamento;Comercial Garcia S/A;Farmacêutica da Paz;6; R$ 688,29 ; R$ 0,10 ; R$ 4.129,74 ; R$ 3.716,77 ;Cartão de Crédito;2025-05-15T10:48:47.678551+00:00;True
v1;P0003932;2025-05-22T06:48:47.678907+00:00;enviado;Gabriela Gomes;davi-luiz87@example.com;Viana Verde;CE;PRD004541;Seringa 5ml;Material de Expediente;Hospitalar Sampaio Lima Ltda.;Hospitalar Araújo Moraes S/A;1; R$ 247,90 ; R$ -   ; R$ 247,90 ; R$ 247,90 ;Cartão de Crédito;2025-05-22T06:48:47.678907+00:00;False
v1;P0003939;2025-05-05T20:48:47.679203+00:00;enviado;Melina Silveira;valves@example.com;Lima;AL;PRD007340;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Distribuidora Montenegro;Distribuidora Barbosa - EI;4; R$ 753,71 ; R$ -   ; R$ 3.014,84 ; R$ 3.014,84 ;Cartão de Crédito;2025-05-05T20:48:47.679203+00:00;False
v1;P0003951;2025-07-21T18:48:47.679860+00:00;pedido;Rebeca Viana;zsa@example.com;Silveira de Lopes;MG;PRD006520;Seringa 5ml;Material de Expediente;Comercial Alves e Filhos;Hospitalar Jesus Mendonça - ME;2; R$ 788,95 ; R$ 0,15 ; R$ 1.577,90 ; R$ 1.341,22 ;Cartão de Crédito;2025-07-21T18:48:47.679860+00:00;False
