versao_schema;id_pedido;datahora_pedido_utc;status;nome_cliente;email_cliente;cidade_cliente;estado_cliente;id_produto;nome_produto;categoria_produto;nome_fornecedor;nome_fabricante;quantidade;preco_unitario;desconto;valor_bruto;valor_liquido;metodo_pagamento;datahora_pagamento_utc;em_atraso
v1;P0006724;2022-04-04T17:11:16.837194+00:00;entregue;Bianca Ferreira;abreulorena@example.net;Ferreira da Serra;PI;PRD003421;Luva Cirúrgica M;Serviço de Nutrição e Dietética (SND);Comercial Montenegro Caldeira e Filhos;Comercial Siqueira;3;641,26;0,1;1923,78;1731,4;Boleto Bancário;2022-04-04T17:11:16.837194+00:00;False
v1;P0006725;2023-09-17T14:48:37.142884+00:00;pedido;Sr. Benicio Andrade;beatriz57@example.net;Nascimento Alegre;RN;PRD008626;Soro Fisiológico 0,9%;Serviço de Nutrição e Dietética (SND);Farmacêutica Rezende Monteiro - ME;Fornecedora Barbosa Macedo - EI;7;685,25;0,15;4796,75;4077,24;PIX;2023-09-24T14:48:37.142884+00:00;True
v1;P0006726;2024-10-10T06:15:27.737586+00:00;devolvido;Dom Cassiano;cauaalmeida@example.com;Silveira do Amparo;RS;PRD000871;Amoxicilina 500mg;Material de Expediente;Hospitalar Barros e Filhos;Comercial Albuquerque - ME;7;6,83;0,15;47,81;40,64;Boleto Bancário;2024-10-13T06:15:27.737586+00:00;True
v1;P0006727;2022-07-12T22:18:31.975064+00:00;devolvido;Lorena Ramos;da-rosayago@example.org;Barros;PE;PRD001605;Sabonete Antisséptico;Odontologia;Distribuidora Porto;Distribuidora Borges S.A.;5;463,46;0,0;2317,3;2317,3;Boleto Bancário;2022-07-12T22:18:31.975064+00:00;False
v1;P0006728;2019-05-22T08:13:30.170874+00:00;entregue;Agatha Costela;joao-pedro06@example.net;Cavalcanti de Azevedo;PR;PRD009166;Termômetro Digital;Serviço de Nutrição e Dietética (SND);Distribuidora Cassiano Freitas S.A.;Distribuidora Montenegro da Luz S.A.;3;30,19;0,05;90,57;86,04;Cartão de Crédito;2019-05-22T08:13:30.170874+00:00;False
v1;P0006729;2019-02-14T20:34:54.256207+00:00;entregue;João Lucas Silveira;hleao@example.com;Ribeiro;SE;PRD000049;Seringa 5ml;Odontologia;Distribuidora Nascimento Siqueira S.A.;Distribuidora Martins;2;14,53;0,0;29,06;29,06;Boleto Bancário;2019-02-14T20:34:54.256207+00:00;False
v1;P0006730;2024-12-24T14:49:30.225758+00:00;enviado;Dra. Bárbara Mendonça;hcasa-grande@example.org;Mendes do Campo;BA;PRD001056;Agulha 25x7;Serviço de Nutrição e Dietética (SND);Farmacêutica Lopes;Fornecedora Rios Silva Ltda.;2;258,75;0,05;517,5;491,62;Cartão de Crédito;2024-12-24T14:49:30.225758+00:00;False
v1;P0006731;2022-02-13T05:02:24.547599+00:00;enviado;Asafe da Luz;vsampaio@example.net;Gonçalves;SE;PRD007348;Seringa 5ml;Serviço de Nutrição e Dietética (SND);Comercial Pastor;Hospitalar Correia Correia - EI;1;561,36;0,15;561,36;477,16;Boleto Bancário;2022-02-13T05:02:24.547599+00:00;False
v1;P0006732;2023-02-11T13:03:39.920807+00:00;devolvido;Sr. Calebe Jesus;ifogaca@example.net;Câmara;PA;PRD003803;Álcool 70%;Medicamento;Hospitalar Novaes;Comercial Araújo - ME;6;425,37;0,0;2552,22;2552,22;PIX;2023-02-11T13:03:39.920807+00:00;False
v1;P0006733;2021-02-08T05:16:06.312738+00:00;entregue;Elisa Cavalcante;brenonogueira@example.com;Rodrigues;AC;PRD003375;Luva Cirúrgica M;Odontologia;Fornecedora Pastor Câmara S/A;Hospitalar Correia Correia - EI;1;41,69;0,1;41,69;37,52;Boleto Bancário;2021-02-11T05:16:06.312738+00:00;True
v1;P0006734;2023-01-16T12:36:07.144518+00:00;devolvido;Carlos Eduardo da Costa;santosemanuella@example.org;da Costa Verde;GO;PRD002244;Termômetro Digital;Material de Expediente;Farmacêutica Câmara Azevedo Ltda.;Distribuidora Rocha e Filhos;3;185,28;0,0;555,84;555,84;Boleto Bancário;2023-01-16T12:36:07.144518+00:00;False
v1;P0006735;2023-12-15T11:22:10.171760+00:00;entregue;Evelyn da Rocha;salesvitor@example.com;Sá;RO;PRD004829;Agulha 25x7;Material de Expediente;Farmacêutica Andrade Dias - ME;Hospitalar Jesus Mendonça - ME;8;620,68;0,05;4965,44;4717,17;Cartão de Crédito;2023-12-15T11:22:10.171760+00:00;False
v1;P0006736;2023-01-07T21:30:50.092774+00:00;enviado;Clara da Luz;ada-rosa@example.net;Nunes de Sales;MA;PRD002752;Gaze Estéril;Odontologia;Farmacêutica Pacheco;Hospitalar Araújo Moraes S/A;3;534,53;0,05;1603,59;1523,41;Boleto Bancário;2023-01-07T21:30:50.092774+00:00;False
v1;P0006737;2025-10-24T17:29:11.873844+00:00;entregue;Leonardo das Neves;henry-gabriel75@example.com;Gomes de Minas;TO;PRD005805;Dipirona 1g;Material Médico Hospitalar;Comercial Almeida;Comercial Siqueira;8;776,54;0,0;6212,32;6212,32;PIX;2025-10-24T17:29:11.873844+00:00;False
v1;P0006738;2023-04-30T18:27:27.244666+00:00;devolvido;Maria Laura Cirino;camaraluigi@example.org;Pinto;MS;PRD008882;Paracetamol 500mg;Serviço de Higiene e Limpeza (SHL);Farmacêutica Azevedo;Hospitalar da Luz Gonçalves S.A.;6;569,82;0,15;3418,92;2906,08;Boleto Bancário;2023-05-03T18:27:27.244666+00:00;True
v1;P0006739;2025-12-11T12:55:28.386930+00:00;enviado;Danilo Rocha;fgomes@example.org;Carvalho;SE;PRD003532;Termômetro Digital;Serviço de Higiene e Limpeza (SHL);Distribuidora Nascimento Siqueira S.A.;Distribuidora Barbosa - EI;5;84,6;0,15;423,0;359,55;Cartão de Crédito;2025-12-12T12:55:28.386930+00:00;True
v1;P0006740;2018-03-20T21:57:27.007041+00:00;enviado;Matteo Fernandes;novaismaria-clara@example.org;Rios do Amparo;RO;PRD005184;Luva Cirúrgica M;Medicamento;Fornecedora Câmara;Distribuidora Sampaio;6;649,02;0,0;3894,12;3894,12;Boleto Bancário;2018-03-20T21:57:27.007041+00:00;False
v1;P0006741;2025-09-24T00:56:08.178752+00:00;pedido;Lucas Ribeiro;siqueiraian@example.net;Moura;PI;PRD003971;Máscara Descartável;Material Médico Hospitalar;Fornecedora Abreu;Distribuidora Borges S.A.;2;99,29;0,05;198,58;188,65;Boleto Bancário;2025-09-27T00:56:08.178752+00:00;True
v1;P0006742;2024-01-23T07:11:35.629724+00:00;entregue;Bento Pereira;da-matacarolina@example.net;Gonçalves;RO;PRD002201;Álcool 70%;Serviço de Higiene e Limpeza (SHL);Fornecedora Fogaça;Fornecedora Rios Silva Ltda.;7;163,13;0,05;1141,91;1084,81;Boleto Bancário;2024-01-23T07:11:35.629724+00:00;False
v1;P0006743;2019-11-26T21:52:29.497136+00:00;enviado;Ester Peixoto;peixotoryan@example.org;Cardoso do Norte;AP;PRD009107;Soro Fisiológico 0,9%;Material de Expediente;Comercial Garcia S/A;Fornecedora Brito Brito e Filhos;2;40,3;0,05;80,6;76,57;PIX;2019-11-27T21:52:29.497136+00:00;True
v1;P0006744;2023-01-23T15:20:49.780992+00:00;entregue;Maria Clara Pacheco;vargasclara@example.org;da Conceição de Camargo;AP;PRD000416;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Comercial Almeida;Hospitalar Araújo Moraes S/A;1;750,01;0,0;750,01;750,01;PIX;2023-01-23T15:20:49.780992+00:00;False
v1;P0006745;2017-10-23T14:30:00.778279+00:00;pedido;Maysa Gonçalves;juliana72@example.org;Caldeira da Serra;PE;PRD004531;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Distribuidora Farias S/A;Comercial Araújo - ME;2;92,89;0,15;185,78;157,91;PIX;2017-10-26T14:30:00.778279+00:00;True
v1;P0006746;2019-05-03T04:49:37.003511+00:00;pedido;Lívia Siqueira;sampaiotheo@example.net;Campos do Norte;AM;PRD002778;Paracetamol 500mg;Odontologia;Comercial Pires;Hospitalar Abreu;5;519,16;0,0;2595,8;2595,8;Cartão de Crédito;2019-05-06T04:49:37.003511+00:00;True
v1;P0006747;2019-04-27T03:25:36.624772+00:00;devolvido;Maria Pacheco;liamcirino@example.com;Sales;GO;PRD004778;Dipirona 1g;Serviço de Nutrição e Dietética (SND);Farmacêutica Carvalho Sousa S/A;Hospitalar Azevedo;2;424,87;0,0;849,74;849,74;Boleto Bancário;2019-04-28T03:25:36.624772+00:00;True
v1;P0006748;2022-11-18T08:26:55.888666+00:00;pedido;João Alves;flopes@example.com;Sales;BA;PRD003746;Álcool 70%;Material Médico Hospitalar;Fornecedora Abreu;Fornecedora da Rocha Cunha S/A;6;754,7;0,05;4528,2;4301,79;PIX;2022-11-18T08:26:55.888666+00:00;False
v1;P0006749;2021-11-09T04:49:37.397755+00:00;enviado;Benjamim Pastor;sgomes@example.net;Nogueira das Flores;AP;PRD008475;Agulha 25x7;Material Médico Hospitalar;Farmacêutica Rios da Mata e Filhos;Farmacêutica Aragão - EI;3;482,87;0,0;1448,61;1448,61;Boleto Bancário;2021-11-09T04:49:37.397755+00:00;False
v1;P0006750;2025-04-14T23:01:45.459828+00:00;devolvido;Esther Souza;ceciliafernandes@example.net;da Rocha;ES;PRD002725;Álcool 70%;Odontologia;Comercial Garcia S/A;Hospitalar Azevedo;7;197,55;0,1;1382,85;1244,57;Boleto Bancário;2025-04-14T23:01:45.459828+00:00;False
v1;P0006751;2022-05-13T12:38:18.721208+00:00;devolvido;Breno Vieira;santosmaria-sophia@example.org;Ferreira das Flores;SC;PRD007244;Luva Cirúrgica G;Medicamento;Distribuidora Campos;Distribuidora da Luz;4;459,55;0,1;1838,2;1654,38;Boleto Bancário;2022-05-13T12:38:18.721208+00:00;False
v1;P0006752;2021-08-12T06:59:14.855671+00:00;pedido;Luiz Felipe Barbosa;danielmoura@example.net;Novaes;PA;PRD000203;Luva Cirúrgica M;Material de Expediente;Fornecedora Gomes - ME;Farmacêutica da Paz;3;541,94;0,0;1625,82;1625,82;PIX;2021-08-12T06:59:14.855671+00:00;False
v1;P0006753;2024-07-22T07:23:55.659938+00:00;devolvido;Rael Moraes;mouramaya@example.org;Fernandes;ES;PRD005993;Dipirona 1g;Odontologia;Comercial Pires;Distribuidora da Luz;7;569,0;0,1;3983,0;3584,7;Boleto Bancário;2024-07-23T07:23:55.659938+00:00;True
v1;P0006754;2024-12-20T07:53:06.263346+00:00;pedido;Lorena Macedo;kaiqueda-luz@example.org;Sales;MS;PRD002159;Luva Cirúrgica G;Material de Expediente;Fornecedora Rodrigues - EI;Distribuidora Cassiano;8;732,48;0,05;5859,84;5566,85;Boleto Bancário;2024-12-20T07:53:06.263346+00:00;False
v1;P0006755;2020-01-21T05:28:24.731250+00:00;enviado;Ana Liz Souza;lorenafonseca@example.net;Pacheco da Serra;MT;PRD000072;Paracetamol 500mg;Medicamento;Hospitalar Novaes;Fornecedora Freitas da Paz S.A.;6;351,15;0,05;2106,9;2001,56;PIX;2020-01-24T05:28:24.731250+00:00;True
v1;P0006756;2021-10-22T10:43:21.779205+00:00;enviado;Amanda Monteiro;maria-luizarezende@example.net;Peixoto;AC;PRD000773;Luva Cirúrgica M;Material Médico Hospitalar;Hospitalar Cardoso Ribeiro - ME;Hospitalar Jesus Mendonça - ME;4;742,69;0,0;2970,76;2970,76;Cartão de Crédito;2021-10-22T10:43:21.779205+00:00;False
v1;P0006757;2022-10-06T02:25:02.266951+00:00;enviado;Sra. Marina Souza;azevedoluna@example.org;Rezende;ES;PRD000382;Amoxicilina 500mg;Odontologia;Distribuidora Montenegro;Distribuidora Barbosa - EI;4;312,01;0,05;1248,04;1185,64;Cartão de Crédito;2022-10-07T02:25:02.266951+00:00;True
v1;P0006758;2025-01-19T08:42:52.720958+00:00;pedido;Ana Júlia Cirino;esilveira@example.com;Borges de Gomes;RR;PRD006411;Termômetro Digital;Serviço de Nutrição e Dietética (SND);Farmacêutica Pacheco;Fornecedora Azevedo Peixoto S/A;1;745,92;0,05;745,92;708,62;Cartão de Crédito;2025-01-19T08:42:52.720958+00:00;False
v1;P0006759;2023-07-17T02:53:14.648912+00:00;enviado;Emilly Monteiro;cassianojoao-vitor@example.net;Barros do Norte;SE;PRD003798;Amoxicilina 500mg;Medicamento;Fornecedora Garcia S/A;Comercial Marques;2;268,48;0,0;536,96;536,96;Boleto Bancário;2023-07-20T02:53:14.648912+00:00;True
v1;P0006760;2024-01-29T22:46:33.221082+00:00;enviado;Oliver Castro;almeidasophie@example.org;Novaes;DF;PRD008787;Álcool 70%;Serviço de Nutrição e Dietética (SND);Farmacêutica Sá S/A;Distribuidora Cassiano;4;752,27;0,05;3009,08;2858,63;PIX;2024-02-05T22:46:33.221082+00:00;True
v1;P0006761;2025-04-01T21:54:23.607154+00:00;enviado;Antony Teixeira;da-rosarael@example.net;Oliveira;ES;PRD008926;Paracetamol 500mg;Material Médico Hospitalar;Hospitalar Barros e Filhos;Distribuidora Montenegro da Luz S.A.;8;251,53;0,0;2012,24;2012,24;Boleto Bancário;2025-04-08T21:54:23.607154+00:00;True
v1;P0006762;2017-03-16T15:39:03.042635+00:00;entregue;Jade Azevedo;thales11@example.net;da Conceição;AL;PRD007100;Sabonete Antisséptico;Odontologia;Distribuidora da Mota Rios - ME;Comercial Siqueira;5;218,06;0,0;1090,3;1090,3;PIX;2017-03-16T15:39:03.042635+00:00;False
v1;P0006763;2022-10-25T02:34:28.506270+00:00;enviado;Isabel Barros;maria-eduardacasa-grande@example.net;Cavalcanti de Moura;PB;PRD002504;Seringa 5ml;Odontologia;Fornecedora da Conceição S/A;Fornecedora Azevedo Peixoto S/A;7;665,65;0,15;4659,55;3960,62;Boleto Bancário;2022-10-25T02:34:28.506270+00:00;False
v1;P0006764;2023-12-31T21:19:07.519475+00:00;devolvido;Ana Sophia Costela;da-rosajoao-miguel@example.org;Rios de Guerra;PE;PRD009514;Máscara Descartável;Serviço de Nutrição e Dietética (SND);Hospitalar Cardoso Ribeiro - ME;Distribuidora Cassiano;3;557,59;0,1;1672,77;1505,49;Boleto Bancário;2024-01-03T21:19:07.519475+00:00;True
v1;P0006765;2025-05-27T22:15:53.746558+00:00;enviado;André Albuquerque;vrocha@example.com;da Paz da Serra;RR;PRD002106;Luva Cirúrgica G;Material de Expediente;Hospitalar Sampaio Lima Ltda.;Distribuidora Cassiano;7;774,22;0,0;5419,54;5419,54;PIX;2025-05-28T22:15:53.746558+00:00;True
v1;P0006766;2024-02-29T17:36:54.427136+00:00;pedido;Mirella Sousa;pereiramaria-eduarda@example.net;Cassiano da Praia;ES;PRD005128;Antisséptico Bucal;Serviço de Nutrição e Dietética (SND);Farmacêutica Silva das Neves - ME;Hospitalar Correia Correia - EI;7;31,5;0,1;220,5;198,45;PIX;2024-03-03T17:36:54.427136+00:00;True
v1;P0006767;2022-04-10T07:57:18.140842+00:00;entregue;Ana Luiza Correia;ana-liz13@example.org;Pires de Rezende;GO;PRD001040;Luva Cirúrgica M;Serviço de Nutrição e Dietética (SND);Hospitalar Novaes;Fornecedora Rios Silva Ltda.;1;66,48;0,05;66,48;63,16;PIX;2022-04-11T07:57:18.140842+00:00;True
v1;P0006768;2021-12-09T09:50:23.323715+00:00;pedido;Vitor Gabriel Rocha;joaquim95@example.com;Cavalcante de Goiás;DF;PRD002403;Paracetamol 500mg;Material de Expediente;Distribuidora Nascimento Siqueira S.A.;Distribuidora Martins;8;544,43;0,15;4355,44;3702,12;Boleto Bancário;2021-12-09T09:50:23.323715+00:00;False
v1;P0006769;2023-04-07T03:08:08.065889+00:00;devolvido;José Miguel Aparecida;esthersilva@example.net;Vieira Alegre;AP;PRD001111;Sabonete Antisséptico;Serviço de Higiene e Limpeza (SHL);Farmacêutica Rodrigues Duarte S/A;Comercial Cirino;8;682,06;0,0;5456,48;5456,48;Boleto Bancário;2023-04-10T03:08:08.065889+00:00;True
v1;P0006770;2024-03-09T19:02:44.996743+00:00;entregue;Vinicius Moura;gustavomacedo@example.org;Moreira;RO;PRD005910;Antisséptico Bucal;Material Médico Hospitalar;Distribuidora Santos Azevedo S/A;Fornecedora Barbosa Macedo - EI;3;301,59;0,0;904,77;904,77;PIX;2024-03-09T19:02:44.996743+00:00;False
v1;P0006771;2022-12-29T12:33:55.738532+00:00;pedido;Kamilly Nascimento;ryan15@example.net;da Paz das Flores;RR;PRD007429;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Comercial Pires;Hospitalar Araújo Moraes S/A;3;197,78;0,0;593,34;593,34;Boleto Bancário;2022-12-29T12:33:55.738532+00:00;False
v1;P0006772;2024-01-22T16:37:59.898345+00:00;pedido;Pietro Rodrigues;camilada-cunha@example.com;Monteiro de Farias;ES;PRD002228;Álcool 70%;Material Médico Hospitalar;Farmacêutica Rios da Mata e Filhos;Distribuidora Sampaio;4;137,84;0,15;551,36;468,66;Boleto Bancário;2024-01-29T16:37:59.898345+00:00;True
v1;P0006773;2024-10-19T02:39:38.394476+00:00;entregue;Bárbara Souza;bvieira@example.net;Freitas;DF;PRD005436;Esparadrapo 10cm;Material de Expediente;Comercial Araújo da Costa - EI;Comercial Cirino;4;525,0;0,0;2100,0;2100,0;Cartão de Crédito;2024-10-19T02:39:38.394476+00:00;False
v1;P0006774;2020-06-09T19:54:51.194065+00:00;enviado;João Guilherme Melo;silvahenry-gabriel@example.org;Vieira;PA;PRD009696;Gaze Estéril;Serviço de Higiene e Limpeza (SHL);Hospitalar Souza Novais - EI;Distribuidora da Luz;6;386,26;0,0;2317,56;2317,56;Boleto Bancário;2020-06-16T19:54:51.194065+00:00;True
v1;P0006775;2023-06-13T23:11:38.845889+00:00;pedido;Danilo Pereira;xda-cunha@example.com;Pacheco do Oeste;AP;PRD002521;Seringa 5ml;Material Médico Hospitalar;Comercial Porto;Farmacêutica Jesus;8;68,21;0,1;545,68;491,11;PIX;2023-06-13T23:11:38.845889+00:00;False
v1;P0006776;2021-11-19T11:54:06.604383+00:00;pedido;Aurora Sampaio;diogo64@example.net;Silva;RN;PRD007159;Gaze Estéril;Material de Expediente;Comercial Araújo da Costa - EI;Distribuidora da Luz;4;661,96;0,1;2647,84;2383,06;PIX;2021-11-19T11:54:06.604383+00:00;False
v1;P0006777;2020-02-01T06:13:17.807469+00:00;devolvido;Thales Aragão;agatha51@example.net;da Paz Verde;CE;PRD007025;Compressa de Algodão;Medicamento;Hospitalar Novaes;Comercial Siqueira;5;73,3;0,15;366,5;311,52;PIX;2020-02-01T06:13:17.807469+00:00;False
v1;P0006778;2025-09-12T18:25:57.386483+00:00;enviado;Apollo Garcia;zazevedo@example.net;Camargo;PR;PRD001408;Gaze Estéril;Medicamento;Comercial Moura;Comercial Araújo - ME;2;411,74;0,05;823,48;782,31;Cartão de Crédito;2025-09-15T18:25:57.386483+00:00;True
v1;P0006779;2023-09-13T03:50:53.829825+00:00;pedido;Júlia Viana;luan52@example.com;Martins do Campo;RN;PRD008989;Compressa de Algodão;Serviço de Nutrição e Dietética (SND);Comercial da Cruz;Hospitalar Jesus Mendonça - ME;7;608,68;0,0;4260,76;4260,76;PIX;2023-09-13T03:50:53.829825+00:00;False
v1;P0006780;2021-06-29T18:49:38.458441+00:00;entregue;Bento Garcia;mariah39@example.org;Fogaça de Correia;MT;PRD009666;Compressa de Algodão;Material Médico Hospitalar;Distribuidora da Mota Rios - ME;Farmacêutica Pacheco Peixoto S/A;4;119,06;0,05;476,24;452,43;PIX;2021-06-29T18:49:38.458441+00:00;False
v1;P0006781;2025-03-30T06:19:50.066468+00:00;pedido;Gabrielly Castro;oliver59@example.net;Camargo de Goiás;DF;PRD006842;Gaze Estéril;Material Médico Hospitalar;Comercial Alves e Filhos;Hospitalar Azevedo;1;616,6;0,05;616,6;585,77;PIX;2025-03-30T06:19:50.066468+00:00;False
v1;P0006782;2023-07-31T12:11:52.211014+00:00;devolvido;Bernardo Silva;msouza@example.com;Costa Grande;ES;PRD007599;Amoxicilina 500mg;Odontologia;Comercial Cassiano;Farmacêutica Jesus;3;679,07;0,15;2037,21;1731,63;Cartão de Crédito;2023-07-31T12:11:52.211014+00:00;False
v1;P0006783;2024-09-21T07:12:55.946998+00:00;pedido;João Guilherme Leão;clarafogaca@example.org;Pimenta do Amparo;PI;PRD003669;Agulha 25x7;Material Médico Hospitalar;Comercial Pereira e Filhos;Distribuidora Martins;1;749,73;0,0;749,73;749,73;PIX;2024-09-28T07:12:55.946998+00:00;True
v1;P0006784;2021-04-01T05:42:27.015339+00:00;entregue;Evelyn Ribeiro;emelo@example.org;das Neves;ES;PRD005220;Luva Cirúrgica G;Odontologia;Farmacêutica Sá S/A;Hospitalar Araújo Moraes S/A;6;569,19;0,0;3415,14;3415,14;PIX;2021-04-02T05:42:27.015339+00:00;True
v1;P0006785;2025-07-11T16:27:30.624946+00:00;pedido;Sara Campos;joao-miguel71@example.net;Silveira das Pedras;MT;PRD006479;Máscara Descartável;Serviço de Higiene e Limpeza (SHL);Fornecedora Vargas da Rocha S/A;Hospitalar Abreu;3;315,21;0,05;945,63;898,35;Cartão de Crédito;2025-07-11T16:27:30.624946+00:00;False
v1;P0006786;2025-10-25T18:02:10.150896+00:00;devolvido;Larissa Fogaça;pedro-henrique92@example.net;Almeida do Oeste;GO;PRD002344;Álcool 70%;Material de Expediente;Farmacêutica Macedo;Hospitalar Abreu;7;736,16;0,0;5153,12;5153,12;PIX;2025-10-25T18:02:10.150896+00:00;False
v1;P0006787;2024-03-08T00:25:13.677933+00:00;devolvido;Marina Peixoto;vda-rosa@example.com;das Neves do Sul;PA;PRD000888;Antisséptico Bucal;Serviço de Higiene e Limpeza (SHL);Hospitalar Castro;Distribuidora Montenegro da Luz S.A.;7;580,17;0,0;4061,19;4061,19;PIX;2024-03-11T00:25:13.677933+00:00;True
v1;P0006788;2022-08-22T16:00:27.199301+00:00;devolvido;Stella Peixoto;kaique53@example.org;Gonçalves;RJ;PRD001142;Amoxicilina 500mg;Serviço de Higiene e Limpeza (SHL);Fornecedora Abreu;Fornecedora Azevedo Peixoto S/A;1;283,14;0,0;283,14;283,14;Cartão de Crédito;2022-08-22T16:00:27.199301+00:00;False
v1;P0006789;2024-01-23T16:58:48.712855+00:00;entregue;André Pires;barbosagael-henrique@example.net;Cavalcanti de Camargo;RS;PRD001032;Compressa de Algodão;Material de Expediente;Fornecedora Fogaça;Comercial Cirino;4;554,59;0,05;2218,36;2107,44;PIX;2024-01-30T16:58:48.712855+00:00;True
v1;P0006790;2021-08-26T02:22:38.337105+00:00;entregue;Yago Siqueira;arthur-gabrielcavalcante@example.org;Fogaça;PA;PRD009889;Soro Fisiológico 0,9%;Medicamento;Hospitalar Sampaio Lima Ltda.;Distribuidora Cassiano;3;448,95;0,05;1346,85;1279,51;PIX;2021-08-26T02:22:38.337105+00:00;False
v1;P0006791;2021-11-22T02:51:37.601334+00:00;devolvido;Manuela Machado;nathannascimento@example.com;Jesus;SC;PRD002001;Soro Fisiológico 0,9%;Odontologia;Farmacêutica Peixoto Ltda.;Distribuidora Montenegro da Luz S.A.;1;47,0;0,1;47,0;42,3;Boleto Bancário;2021-11-25T02:51:37.601334+00:00;True
v1;P0006792;2021-12-08T21:29:49.511630+00:00;devolvido;Breno Nogueira;lazevedo@example.org;Vargas;SC;PRD004356;Luva Cirúrgica M;Serviço de Higiene e Limpeza (SHL);Distribuidora Farias S/A;Hospitalar Guerra Campos - EI;4;724,55;0,0;2898,2;2898,2;PIX;2021-12-15T21:29:49.511630+00:00;True
v1;P0006793;2021-02-02T09:10:28.383519+00:00;devolvido;Júlia Araújo;vpastor@example.net;Viana;MS;PRD009341;Luva Cirúrgica G;Medicamento;Distribuidora Alves S/A;Distribuidora Cassiano;7;409,61;0,0;2867,27;2867,27;Cartão de Crédito;2021-02-03T09:10:28.383519+00:00;True
v1;P0006794;2024-11-23T05:23:42.500655+00:00;entregue;Srta. Sophie das Neves;da-rochamarina@example.com;Fogaça;AL;PRD005028;Agulha 25x7;Material de Expediente;Comercial Pastor - EI;Fornecedora Barbosa Macedo - EI;8;325,25;0,0;2602,0;2602,0;Boleto Bancário;2024-11-26T05:23:42.500655+00:00;True
v1;P0006795;2020-09-20T19:15:18.222361+00:00;pedido;Dante Moraes;maria-clara41@example.com;Cirino;CE;PRD002593;Esparadrapo 10cm;Odontologia;Distribuidora da Mota Rios - ME;Distribuidora Rocha e Filhos;2;718,4;0,0;1436,8;1436,8;Cartão de Crédito;2020-09-20T19:15:18.222361+00:00;False
v1;P0006796;2024-03-24T09:00:39.301531+00:00;pedido;Luara Fogaça;ocamara@example.com;Ribeiro do Sul;TO;PRD003918;Termômetro Digital;Serviço de Higiene e Limpeza (SHL);Farmacêutica Carvalho Sousa S/A;Comercial Albuquerque - ME;3;674,3;0,0;2022,9;2022,9;Cartão de Crédito;2024-03-24T09:00:39.301531+00:00;False
v1;P0006797;2024-02-14T22:59:08.065330+00:00;pedido;Henry Gabriel Farias;franciscomonteiro@example.net;Caldeira;AM;PRD006724;Compressa de Algodão;Medicamento;Distribuidora Ferreira;Fornecedora Barbosa Macedo - EI;7;20,35;0,0;142,45;142,45;Cartão de Crédito;2024-02-14T22:59:08.065330+00:00;False
v1;P0006798;2024-12-10T11:16:15.574403+00:00;entregue;Emanuella Nascimento;da-cruzbenjamin@example.net;Barbosa do Sul;BA;PRD001586;Sabonete Antisséptico;Odontologia;Comercial Alves e Filhos;Fornecedora Freitas da Paz S.A.;1;240,19;0,0;240,19;240,19;Cartão de Crédito;2024-12-10T11:16:15.574403+00:00;False
v1;P0006799;2023-06-28T22:41:28.977752+00:00;enviado;Antonella Pimenta;fogacaraquel@example.org;Marques Verde;PA;PRD008515;Esparadrapo 10cm;Serviço de Nutrição e Dietética (SND);Farmacêutica Carvalho Sousa S/A;Hospitalar Abreu;2;164,38;0,1;328,76;295,88;Cartão de Crédito;2023-07-01T22:41:28.977752+00:00;True
v1;P0006800;2018-08-31T21:00:07.732556+00:00;devolvido;Ana Júlia Santos;gabriela23@example.org;Pastor;GO;PRD006623;Gaze Estéril;Odontologia;Farmacêutica Silva das Neves - ME;Fornecedora Azevedo Peixoto S/A;1;221,01;0,0;221,01;221,01;PIX;2018-09-03T21:00:07.732556+00:00;True
v1;P0006801;2021-10-06T04:52:53.814218+00:00;pedido;Milena Guerra;vitor34@example.net;da Mota Alegre;PE;PRD002435;Agulha 25x7;Odontologia;Hospitalar Nogueira Cardoso e Filhos;Distribuidora Sampaio;6;560,53;0,05;3363,18;3195,02;PIX;2021-10-13T04:52:53.814218+00:00;True
v1;P0006802;2021-10-13T14:33:09.988846+00:00;pedido;Lorenzo da Luz;ecostela@example.org;Câmara;AC;PRD008264;Sabonete Antisséptico;Medicamento;Hospitalar Vieira Rodrigues - ME;Farmacêutica Jesus;6;198,99;0,05;1193,94;1134,24;Boleto Bancário;2021-10-13T14:33:09.988846+00:00;False
v1;P0006803;2024-12-18T02:29:23.249650+00:00;entregue;Henry Gabriel Siqueira;da-matamaria-alice@example.org;Rios das Flores;SE;PRD003637;Luva Cirúrgica M;Material Médico Hospitalar;Comercial Casa Grande;Fornecedora Brito Brito e Filhos;3;724,69;0,0;2174,07;2174,07;Boleto Bancário;2024-12-18T02:29:23.249650+00:00;False
v1;P0006804;2022-03-03T22:56:56.068200+00:00;enviado;Isaac da Paz;emanuellyda-cruz@example.net;Campos;BA;PRD004341;Dipirona 1g;Odontologia;Fornecedora Garcia S/A;Hospitalar Guerra Araújo S.A.;5;509,63;0,1;2548,15;2293,34;PIX;2022-03-03T22:56:56.068200+00:00;False
